949.82,751.85,296.53,18.729,23.034,4.4089,13.494
936.44,750.72,299.99,24.447,14.23,5.6698,15.46
872.19,765.08,313.72,66.95,8.7448,3.1908,14.088
883.04,760.75,315.66,65.403,40.812,10.778,11.056
886.02,746.83,308.23,243.01,24.778,7.019,9.4916
845.56,762.87,309.91,138.78,22.924,7.2489,10.969
843.4,776.68,314.57,199.55,50.165,5.6137,16.443
855.56,759.46,306.78,222.78,56.274,14.361,31.364
803.62,748.68,304.48,211.17,29.646,17.686,23.903
741.73,754.46,313.15,240.38,40.772,9.2563,12.299
739.35,793.68,312.27,225.77,35.209,10.43,18.72
815.07,776.02,300.93,48.78,16.306,2.1428,12.317
894.24,752.1,295.31,58.159,19.906,9.0992,12.597
880.77,761.93,299.8,53.469,18.106,19.7,14.848
861.36,779.24,309.49,145.09,29.872,5.9303,8.6022
895.64,765.95,309.6,199.01,28.075,9.015,13.946
920.13,752.82,312.52,64.208,29.294,6.4339,10.489
890.77,754.13,330.24,226.78,29.952,7.5205,12.999
866.82,770.42,335.17,145.49,43.668,14.531,21.996
886.4,754.71,306.11,130.01,9.0924,5.7795,14.216
869.91,752.08,312.71,137.75,26.38,3.3436,10.023
833.27,780.11,320.15,103.46,12.482,3.0291,11.942
886.05,758.1,305.54,65.166,28.856,12.998,14.939
943.94,750.42,301.27,126.03,85.267,8.0138,13.44
899.32,750.67,306.42,95.598,57.062,18.202,14.212
865.96,771.13,315.9,110.81,37.973,12.182,20.903
881.36,762.21,312.1,87.682,22.222,16.478,11.663
889.23,748.11,306.45,33.614,19.04,12.26,10.342
855.18,760.93,309.23,55.601,21.5,9.3848,11.014
863.41,768.02,314.66,126.68,14.526,7.88,10.539
882.55,747.07,306.32,27.299,9.7426,2.4174,7.2075
859.17,757.21,306.98,42.93,17.138,3.5205,10.543
866.35,768.07,315.77,26.1,14.537,4.672,12.347
895.81,743.74,306.25,50.974,9.6775,4.3944,12.373
851.53,758.34,304.05,43.997,26.574,8.7211,10.713
823.1,787.78,314.42,47.485,18.126,18.382,11.699
847.67,765.96,308.34,108.15,17.002,7.0443,18.567
842.36,751.39,302.24,70.913,19.241,9.2794,15.368
834.26,772.28,311.55,125.23,20.49,8.4465,18.012
862.02,767.37,309.71,79.118,37.245,10.166,25.532
864.18,751.83,296.93,34.813,9.0218,3.3569,13.213
844.14,768.56,307.98,36.045,22.123,6.0445,14.724
856.64,764.7,311.72,11.278,7.7899,5.9725,21.759
875.46,751.96,306.11,31.401,12.221,6.2895,13.685
849.03,756.12,304.26,23.96,18.265,11.121,13.241
821.02,773.75,313.78,192.29,20.62,8.8971,7.9731
841.55,762.24,313.38,108.13,23.872,5.4113,18.682
868.65,753.65,307,150.29,16.82,5.8336,12.098
867.57,769.04,309.46,49.639,26.398,11.315,12.417
901.75,771.27,312.32,23.274,13.876,5.1768,18.269
943.6,749.01,303.18,5.0243,11.904,6.9104,15.127
881.89,753.61,307.28,83.638,16.308,5.2129,16.721
845.51,777.33,315.48,36.905,12.865,8.5499,17.93
868.75,755.59,309.63,102.29,8.6381,5.2617,10.527
868.39,748.98,308.21,78.734,13.643,12.005,23.183
851.18,778.77,313.86,55.596,11.485,4.8121,18.073
868.87,765.26,310.12,128.08,8.5468,5.7219,14.715
844.81,747.5,307.93,156.56,17.956,7.4436,8.5582
760.67,750.54,310.11,65.786,19.985,8.3199,11.708
753.01,773.26,313.14,58.272,15.898,7.9599,11.359
804.61,760.8,311.79,46.72,14.268,5.3171,7.5276
824.37,746.15,300.06,67.537,22.977,5.1297,12.265
811.52,774.35,303.65,28.27,15.431,2.535,8.5856
846.82,776.44,310.42,87.406,14.746,5.7659,16.805
881.42,745.71,302.59,57.307,11.877,6.0156,12.263
831.48,763.12,310.99,68.68,19.35,2.9705,9.5394
842.53,789.13,316.89,24.34,21.458,15.884,11.437
874.99,753.98,299.67,79.609,10.691,7.4323,17.278
844.5,760.98,309.07,34.763,6.9395,4.2503,9.2609
835.99,770.08,317.55,34.248,11.41,4.809,9.614
860.05,749.73,309.26,6.1845,6.7746,4.2693,7.1847
846.51,755.76,309.69,6.9893,8.8938,5.6254,8.2061
834.45,779.6,303.79,39.308,16.077,10.831,14.69
875.35,756.6,303.44,92.935,27.544,5.9368,29.143
854.11,756.13,305.13,136.41,57.818,6.8039,12.506
848.74,774.4,312.5,29.841,8.1271,8.5854,9.0268
869.4,757.93,307.48,12.421,12.365,6.8597,11.183
849.48,758.02,307.54,63.848,27.167,5.8744,16.376
821.98,772.7,315.35,69.532,17.467,5.1766,10.907
829.97,753.55,312.51,80.774,15.812,2.2398,9.2869
825.01,758.93,306.03,29.75,26.471,1.6586,7.372
840.9,773.45,308.98,48.7,9.2251,7.0391,10.962
911.75,759.56,309.09,12.474,8.0187,5.03,7.5664
962.04,748.04,304.7,17.177,9.2455,13.553,6.2409
938.81,764.35,308.09,30.47,9.753,6.5728,11.114
977.82,761.82,311.51,14.643,9.5986,7.9335,12.394
950.6,752.99,310.09,18.198,16.657,5.8506,12.787
868.09,766.61,315.66,65.994,20.749,16.004,21.97
865.56,758.93,315.62,113.83,20.227,8.2489,13.092
830.11,747.03,307.79,121.58,13.964,5.6671,22.777
769.65,748.25,311.18,48.228,10.983,6.6073,15.716
735.79,743.14,311.91,70.309,11.776,4.4777,10.446
718.17,771.25,308.58,25.271,18.126,4.4214,13.04
796.09,760.49,300.85,49.62,16.05,3.6493,8.2211
868.41,750.75,296.32,19.512,14.299,7.0293,9.0219
867.92,770.24,298.25,19.138,11.857,4.7784,9.7042
918.88,767.85,302.57,45.3,12.524,2.9555,7.7523
940.26,744.43,304.71,29.061,8.9325,2.3912,10.304
886.58,760.81,309.28,19.706,12.106,5.124,10.028
868.37,772.4,309.35,59.348,5.159,5.0137,17.949
888.65,752.94,307.29,155.49,32.891,2.614,11.468
862.35,756.02,307.93,163.47,55.037,7.2319,8.5852
849.22,771.64,311.18,14.296,12.456,4.9723,9.8247
834.91,751.94,309.79,45.256,12.006,6.6661,8.0227
781.75,767.28,311.81,23.923,12.803,4.4687,9.8198
771.3,776.69,313.5,9.6739,21.287,4.9501,13.311
861.81,751.3,302.38,16.798,17.045,5.3952,11.256
861.16,755.04,299.23,13.236,19.166,4.5561,15.532
828.15,772.24,311.18,15.017,70.959,2.7673,19.399
849.25,760.7,311.8,14.127,84.353,3.6617,53.322
791.86,743.62,306.98,14.572,31.937,9.8121,13.507
778.77,750.4,313.86,109.11,17.257,4.6705,6.019
792.14,788.15,311.71,56.814,12.745,4.245,9.0633
866.88,771.11,300.26,19.517,9.3315,4.8023,10.427
909.21,749.05,300.58,24.435,19.131,6.1954,12.846
898.27,750.82,294.96,41.623,16.232,7.4514,6.6065
852.18,789.73,311.58,33.029,17.682,10.478,8.1001
850.75,782.77,310.82,109.36,60.847,14.013,17.132
863.37,755.97,302.72,167.96,39.265,14.125,8.2318
843.17,755.32,301.53,43.017,23.76,12.577,14.23
834.03,778.32,312.08,153.57,31.512,18.863,21.409
877.73,762.02,312.08,98.293,27.636,6.3726,9.5851
872.72,752.77,307.31,125.93,40.194,4.9204,10.778
846.76,762.16,313.26,112.11,33.915,9.9671,27.923
811.02,750.95,309.11,119.02,42.538,21.098,19.35
751.73,747.22,308.28,115.57,38.226,7.9301,13.234
728.33,775.04,308.53,56.785,17.555,11.256,11.096
769.96,774.76,293.91,31.905,13.275,7.1852,15.661
859.89,752.46,290.44,40.872,10.425,3.4888,12.733
889.57,755.23,301.43,30.164,10.285,7.1465,9.8226
893.34,778.5,306.66,72.353,20.691,7.9632,18.226
923.74,769.11,309.8,93.447,20.041,4.7445,10.953
917.11,747.45,306.38,37.735,6.8209,6.9297,11.486
873.97,759.78,313.13,37.894,17.099,6.0657,12.413
855.05,780.21,315.35,59.681,9.954,9.6531,9.5469
895.33,762.42,312.61,14.804,23.062,2.4737,7.407
904.63,744.95,306.27,16.475,10.852,2.7986,8.5704
847.63,767.44,312.87,19.83,13.55,6.4263,9.2282
852.93,774.66,317.3,42.541,15.653,12.707,9.203
898.05,745.68,307.42,24.119,14.292,2.7854,11.753
879.25,750.91,307.41,4.7934,15.654,3.4111,5.95
838.18,778.78,313.46,16.447,8.2869,3.9283,10.246
875.93,763.56,304.38,44.943,4.1165,9.4908,12.833
892.52,748.39,305.73,30.87,6.1702,6.5288,13.701
877.38,769.81,312.53,58.034,15.312,7.9952,10.327
894.39,769.33,312.09,69.862,15.967,8.1236,10.614
904.31,748.41,303.19,43.899,12.498,7.2692,10.548
855.73,764.22,309.37,16.069,9.4091,8.0365,11.3
845.25,773.56,315.03,34.741,11.605,14.935,8.6488
898.62,761.17,311.48,27.082,12.399,6.0557,9.5073
922.73,746.87,303.51,10.835,7.0155,6.0707,9.0522
880.94,760.16,308.63,31.281,18.344,3.5135,7.4131
881.66,771.66,313.43,60.54,16.251,5.6557,10.386
914.47,745.67,308.25,53.116,13.23,4.509,4.9176
892.44,749.28,315.75,48.028,7.972,5.1018,10.494
852.37,766.52,317.54,43.553,19.963,9.6541,13.29
869.7,755.28,308.59,16.706,7.4948,9.69,13.723
881.69,745.03,309.3,25.347,12.153,7.0198,14.656
872.24,763.19,310.16,25.378,19.556,8.7356,9.9404
903.52,764.87,307.64,59.133,20.174,4.2508,9.6451
939.99,747.39,301.66,222.04,19.865,10.242,17.281
902.18,751.07,309.58,140.59,20.02,4.7684,10.998
830.37,786.55,316.2,106.3,12.456,10.572,15.354
799.26,774.63,308.18,123.44,65.648,9.6804,18.582
764.89,748.18,309.33,84.757,20.064,2.9738,8.7748
780.35,751.01,307.37,75.302,18.922,7.073,15.92
790.65,771.65,310.92,21.996,16.833,4.7727,9.0437
856.61,768.32,307.29,27.949,17.728,3.4877,12.657
923.59,753.24,301.61,24.973,17.28,6.3388,7.7518
914.21,749.93,301.47,93.447,21.964,10.874,14.252
854.66,767.71,311.63,31.832,26.232,8.9054,13.414
819.08,775.24,310.15,50.949,14.989,5.2997,12.655
809.03,747.45,303.76,132.42,16.146,4.0742,11.415
790.96,761.8,314.59,35.859,31.299,8.6938,13.884
795.42,773.51,310.51,183.15,61.471,7.6726,22.077
801.17,752.93,307.97,109.51,14.393,8.8455,38.605
744.95,742.88,309.72,94.821,12.756,8.018,13.63
731.81,779.93,311.34,63.99,13.147,6.3648,10.997
787.33,783.13,300.34,79.405,31.499,12.935,12.153
889.75,745.89,299.43,197.98,25.38,10.087,17.2
914.75,750.79,307.08,67.974,15.969,4.8961,16.923
854.35,783.21,310.68,110.91,34.096,6.1293,12.05
898.42,772.23,307.34,89.444,25.032,8.1255,14.22
913.38,754.73,303.81,169.8,17.005,7.7194,17.262
870.62,746.98,308.12,111.86,28.963,8.2549,8.8052
804.78,765.55,322.57,18.075,14.264,4.5899,7.8408
819.92,769.07,316.38,30.485,13.124,6.6011,14.417
853.71,746.31,297.84,95.558,80.868,16.611,13.103
835.46,760.49,310.63,63.021,46.996,20.083,16.894
824.04,770.6,316.82,10.435,13.52,3.5588,8.7137
871.08,749.56,303.69,19.166,20.113,12.327,12.671
881.57,749.89,303.88,43.645,32.989,6.3036,19.496
855.48,772.38,308.36,38.408,17.505,2.4254,12.231
890.34,767.18,306.69,1.7946,5.3085,3.82,8.2548
884.43,747.57,303.94,13.173,5.6013,2.5771,9.51
882.64,765.85,313.59,10.568,15.468,4.2647,6.861
906.56,759.92,315.54,11.649,12.379,11.013,13.969
892.1,744.79,311.26,103.91,13.191,9.2239,9.6146
830.17,760.5,314.67,19.039,11.917,3.1472,12.822
807.96,764.57,316.56,25.612,24.22,2.4376,13.4
819.67,745.71,308.53,130.95,17.121,3.9734,14.999
814.26,753.01,312.6,168.11,15.294,17.047,10.584
810.5,797.68,316.68,50.374,12.917,4.3057,8.1919
853.8,780.28,308.18,54.475,9.4116,5.0863,8.9504
843.55,754,302.52,52.424,38.67,12.125,8.1874
836.09,777.52,312.82,186.92,12.184,4.4911,13.5
873.74,768.71,313.26,119.67,13.163,4.323,13.589
908.13,747.02,306.64,53.334,16.718,1.9394,15.446
898.4,754.48,309.28,46.695,8.2938,5.0229,8.6879
877.59,779.8,311.81,30.764,16.967,5.4984,15.861
892.96,763.98,307.8,20.993,15.721,3.6706,13.097
871.65,747.27,303.53,45.269,19.35,3.9871,12.531
787.11,739.22,304.01,31.959,25.164,3.964,13.793
708.69,759.19,317.69,25.536,7.489,2.9155,10.389
696.59,787.98,318.56,14.72,25.792,14.856,12.598
742.49,752.63,296.03,24.043,11.984,4.1086,16.603
787.84,755.13,296.7,194.19,62.957,8.2531,15.341
819.17,771.6,309.13,109.12,63.59,6.4949,13.416
867.53,753.27,297.11,10.666,9.1606,4.5844,14.358
873.74,748.01,297.16,31.505,15.41,10.333,16.994
866.15,788.49,313.93,21.086,12.286,18.632,9.3441
900.63,750,301.64,136.89,15.582,7.7218,10.293
852.07,761.71,306.11,113.66,32.948,7.8228,16.945
857.01,783.84,315.09,119.96,19.127,7.7021,10.161
963.64,751.69,296.58,45.508,10.368,4.0792,11.996
950.61,746.97,300.64,50.962,15.903,8.4068,12.861
870.13,772.05,314.31,46.947,14.358,9.6435,6.5211
863.19,776.77,310.68,28.302,19.074,9.2706,15.61
861.22,751.19,308.57,44.94,10.221,2.7096,19.614
852,764.85,309.23,20.988,19.818,7.2592,14.41
883.2,770.46,307.13,34.139,14.259,5.3443,9.0584
919.04,747.47,310.85,24.585,10.603,7.8108,7.2381
892.02,765.13,308.78,33.874,22.562,8.0947,9.1526
889.04,775.12,313.82,37.328,17.853,10.347,10.803
908.81,748.13,306.31,60.953,23.496,9.5426,11.25
836.65,765.41,312.03,105.03,14.491,3.2103,16.868
834.9,778.12,312.46,158.98,19.787,5.9626,15.078
834.65,739.23,300.61,26.933,11.293,3.3653,16.387
